Month,Day,Day Of Week,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN
0.0,1.2456283855620693,-1.0050684609686686,2.1095673911823427,1.6962936318119524,0.10843592395170937,-0.23800833223944562,-1.4163810665002736,-1.3472801011622466,202.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,2.687823046305006,2.297315433825397,1.2881146079757277,1.6058256470457772,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,-0.8604709138865848,-0.8783904979573743,-1.2083429376944272,0.7308313512804367,-8.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.9652175990582923,-0.9340759036719768,-1.2083429376944272,-0.6363472358529076,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.834284242593658,-0.8177916740914833,-0.16815229366519596,-0.6363472358529076,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,1.9456267109062577,-0.7033508861290235,-0.9357137097224063,-1.000304808888581,0.183959916427099,-16.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,1.9456267109062577,-0.6640708791896333,-0.853823407200932,0.4559620927523428,0.183959916427099,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,-0.34983082367451085,-0.3968755191311057,-1.000304808888581,-0.6363472358529076,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,1.6152285260686665,-0.5381438009960184,-0.3367374880280474,-0.4017889372823941,0.03988583514065029,1.0042670687071056,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.522665586981128,1.65804038628132,0.43576931511329525,0.23040419818338712,-1.4163810665002736,-1.1832186707062453,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,-0.7688175643613407,-0.5737585725774901,0.4559620927523428,1.0042670687071056,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
